interaction_id,user_id,product_id,session_id,interaction_type,implicit_weight,duration_seconds,rating_score,source,timestamp
"int_1786983823574_mz5cwus8o","6a833397cee036cbf121a875","68ca54d976a72c2aed452e9f","sess_21a875_2_1786983823060","view",1,25,,"category_browse","2026-07-30T17:57:19.114Z"
"int_1786983823203_bg0g5dged","6a833397cee036cbf121a875","68ca54d976a72c2aed452eaa","sess_21a875_2_1786983823060","add_to_cart",5,0,,"product_detail","2026-07-30T17:57:58.220Z"
"int_1786983823505_fhjt938du","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_2_1786983823060","add_to_cart",5,0,,"product_detail","2026-07-30T17:58:03.756Z"
"int_1786983823732_m0zy2qc7v","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_3_1786983823731","view",1,145,,"recommendation","2026-08-02T18:26:29.717Z"
"int_1786983824106_pj5imgdmi","6a833397cee036cbf121a875","68ca54d976a72c2aed452fa2","sess_21a875_3_1786983823731","view",1,258,,"search","2026-08-02T18:26:32.627Z"
"int_1786983823801_90qrone8n","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_3_1786983823731","like",3,0,,"product_detail","2026-08-02T18:26:57.231Z"
"int_1786983824176_uby8uyb0z","6a833397cee036cbf121a875","68ca54d976a72c2aed452fa2","sess_21a875_3_1786983823731","add_to_cart",5,0,,"product_detail","2026-08-02T18:27:27.035Z"
"int_1786983823969_e4maxe4ni","6a833397cee036cbf121a875","68ca54d976a72c2aed452f35","sess_21a875_3_1786983823731","view",1,191,5,"search","2026-08-02T18:28:43.740Z"
"int_1786983823877_mhuel6v9c","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_3_1786983823731","add_to_cart",5,0,,"product_detail","2026-08-02T18:28:47.762Z"
"int_1786983824038_1n0jl4dpk","6a833397cee036cbf121a875","68ca54d976a72c2aed452f35","sess_21a875_3_1786983823731","search_click",2,0,5,"product_detail","2026-08-02T18:28:48.807Z"
"int_1786983824252_4mv4j6fax","6a833397cee036cbf121a875","68ca54d976a72c2aed452f35","sess_21a875_4_1786983824252","view",1,206,5,"recommendation","2026-08-04T18:32:25.093Z"
"int_1786983824325_e5k2e162k","6a833397cee036cbf121a875","68ca54d976a72c2aed452f35","sess_21a875_4_1786983824252","like",3,0,5,"product_detail","2026-08-04T18:32:44.991Z"
"int_1786983824478_c8skqr8k7","6a833397cee036cbf121a875","68ca54d976a72c2aed452ea9","sess_21a875_4_1786983824252","view",1,9,,"category_browse","2026-08-04T18:32:51.900Z"
"int_1786983824556_uezxulhha","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_4_1786983824252","view",1,135,,"recommendation","2026-08-04T18:33:51.527Z"
"int_1786983824635_3q0h5ike6","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_4_1786983824252","search_click",2,0,,"product_detail","2026-08-04T18:34:03.513Z"
"int_1786983824996_spycec0fc","6a833397cee036cbf121a875","68ca54d976a72c2aed452ff2","sess_21a875_4_1786983824252","view",1,14,,"category_browse","2026-08-04T18:34:27.710Z"
"int_1786983824925_upow6jy9i","6a833397cee036cbf121a875","68ca54d976a72c2aed452e76","sess_21a875_4_1786983824252","view",1,37,,"category_browse","2026-08-04T18:34:34.499Z"
"int_1786983824782_sc9552y1b","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_4_1786983824252","view",1,167,,"recommendation","2026-08-04T18:34:38.257Z"
"int_1786983824856_5gdq2ny9k","6a833397cee036cbf121a875","68ca54d976a72c2aed452e6c","sess_21a875_4_1786983824252","add_to_cart",5,0,,"product_detail","2026-08-04T18:35:49.719Z"
"int_1786983824709_436vjqvpq","6a833397cee036cbf121a875","68ca54d976a72c2aed452edd","sess_21a875_4_1786983824252","add_to_cart",5,0,,"product_detail","2026-08-04T18:36:08.394Z"
"int_1786983887588_0kruh936z","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f3e","sess_21a87f_0_1786983887588","view",1,147,,"search","2026-07-25T23:03:42.004Z"
"int_1786983887948_r10mul2wb","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f05","sess_21a87f_0_1786983887588","view",1,29,,"category_browse","2026-07-25T23:04:02.026Z"
"int_1786983887881_u392ptc85","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f7f","sess_21a87f_0_1786983887588","view",1,9,,"category_browse","2026-07-25T23:04:09.120Z"
"int_1786983887732_dsni7ey9y","6a833398cee036cbf121a87f","68ca54d976a72c2aed452ef1","sess_21a87f_0_1786983887588","view",1,216,,"search","2026-07-25T23:04:33.060Z"
"int_1786983887656_2q4q9c4ew","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f3e","sess_21a87f_0_1786983887588","add_to_cart",5,0,,"product_detail","2026-07-25T23:05:20.438Z"
"int_1786983887806_f9pm1o6at","6a833398cee036cbf121a87f","68ca54d976a72c2aed452ef1","sess_21a87f_0_1786983887588","add_to_cart",5,0,,"product_detail","2026-07-25T23:06:43.621Z"
"int_1786983888094_j9l4fsq8t","6a833398cee036cbf121a87f","68ca54d976a72c2aed452e7f","sess_21a87f_1_1786983888021","view",1,32,,"category_browse","2026-07-29T23:16:55.047Z"
"int_1786983888172_rppvxoaeg","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f7f","sess_21a87f_1_1786983888021","view",1,13,,"category_browse","2026-07-29T23:17:21.682Z"
"int_1786983888021_exzw9hr8k","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f0a","sess_21a87f_1_1786983888021","view",1,42,,"category_browse","2026-07-29T23:18:40.486Z"
"int_1786983888243_8gd9u7x7d","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f47","sess_21a87f_1_1786983888021","view",1,26,,"category_browse","2026-07-29T23:19:04.400Z"
"int_1786983888524_r56dray4t","6a833398cee036cbf121a87f","68ca54d976a72c2aed452e7f","sess_21a87f_2_1786983888314","view",1,18,,"category_browse","2026-08-02T23:54:39.678Z"
"int_1786983888455_rzfyccf5e","6a833398cee036cbf121a87f","68ca54d976a72c2aed452f05","sess_21a87f_2_1786983888314","view",1,41,,"category_browse","2026-08-02T23:54:55.933Z"
"int_1786983878610_lr2cws0hs","6a833397cee036cbf121a87b","68ca54d976a72c2aed452e88","sess_21a87b_0_1786983878610","view",1,29,,"category_browse","2026-07-26T01:13:10.482Z"
"int_1786983878728_b6sgl1dxw","6a833397cee036cbf121a87b","68ca54d976a72c2aed452e6c","sess_21a87b_0_1786983878610","view",1,40,,"category_browse","2026-07-26T01:13:14.976Z"
"int_1786983878669_54fqp7v1m","6a833397cee036cbf121a87b","68ca54d976a72c2aed452f5b","sess_21a87b_0_1786983878610","view",1,9,,"category_browse","2026-07-26T01:13:40.598Z"
"int_1786983878919_klt6xvzfy","6a833397cee036cbf121a87b","68ca54d976a72c2aed452e8a","sess_21a87b_1_1786983878784","view",1,39,,"category_browse","2026-07-27T01:34:37.111Z"
"int_1786983878852_krlrqhc6l","6a833397cee036cbf121a87b","68ca54d976a72c2aed452f69","sess_21a87b_1_1786983878784","view",1,32,,"category_browse","2026-07-27T01:35:09.566Z"
"int_1786983898913_l5efxah9g","6a833398cee036cbf121a881","68ca54d976a72c2aed452e64","sess_21a881_0_1786983898845","view",1,14,,"category_browse","2026-07-26T09:10:11.897Z"
"int_1786983898845_buiiwjjmy","6a833398cee036cbf121a881","68ca54d976a72c2aed452eb5","sess_21a881_0_1786983898845","view",1,34,,"category_browse","2026-07-26T09:10:48.259Z"
"int_1786983898970_6xjkz3p1d","6a833398cee036cbf121a881","68ca54d976a72c2aed452ede","sess_21a881_1_1786983898969","view",1,9,,"category_browse","2026-07-28T09:24:53.554Z"
"int_1786983899035_0woig555q","6a833398cee036cbf121a881","68ca54d976a72c2aed452ef9","sess_21a881_1_1786983898969","view",1,15,,"category_browse","2026-07-28T09:25:12.355Z"
"int_1786983899107_nglzwm2ko","6a833398cee036cbf121a881","68ca54d976a72c2aed452fe7","sess_21a881_1_1786983898969","view",1,34,,"category_browse","2026-07-28T09:25:43.741Z"
"int_1786983899164_88r14xz3u","6a833398cee036cbf121a881","68ca54d976a72c2aed452e7a","sess_21a881_2_1786983899164","view",1,45,,"category_browse","2026-08-01T09:25:12.633Z"
"int_1786983899222_4dskg8dx4","6a833398cee036cbf121a881","68ca54d976a72c2aed452f0f","sess_21a881_2_1786983899164","view",1,39,,"category_browse","2026-08-01T09:25:35.444Z"
"int_1786983899278_8bl317yuo","6a833398cee036cbf121a881","68ca54d976a72c2aed452feb","sess_21a881_2_1786983899164","view",1,45,,"category_browse","2026-08-01T09:25:58.988Z"
"int_1786983899352_1wmmrtymh","6a833398cee036cbf121a881","68ca54d976a72c2aed452faf","sess_21a881_2_1786983899164","view",1,40,,"category_browse","2026-08-01T09:26:44.007Z"
"int_1786983899428_2iviv6l28","6a833398cee036cbf121a881","68ca54d976a72c2aed452e7a","sess_21a881_3_1786983899428","view",1,13,,"category_browse","2026-08-03T10:14:32.275Z"
"int_1786983899489_96nh26eua","6a833398cee036cbf121a881","68ca54d976a72c2aed452f16","sess_21a881_3_1786983899428","view",1,33,,"category_browse","2026-08-03T10:15:03.343Z"
"int_1786983899546_kf52gg0sl","6a833398cee036cbf121a881","68ca54d976a72c2aed452feb","sess_21a881_4_1786983899545","view",1,44,,"category_browse","2026-08-04T10:52:43.320Z"
"int_1786983899791_k135ijoyg","6a833398cee036cbf121a881","68ca54d976a72c2aed452e62","sess_21a881_4_1786983899545","view",1,150,,"search","2026-08-04T10:53:12.945Z"
"int_1786983899851_zfm5i8jud","6a833398cee036cbf121a881","68ca54d976a72c2aed452e62","sess_21a881_4_1786983899545","like",3,0,,"product_detail","2026-08-04T10:53:18.229Z"
"int_1786983899733_3go89lnqu","6a833398cee036cbf121a881","68ca54d976a72c2aed452e64","sess_21a881_4_1786983899545","view",1,28,,"category_browse","2026-08-04T10:54:35.207Z"
"int_1786983899976_9rdpiudpu","6a833398cee036cbf121a881","68ca54d976a72c2aed452edb","sess_21a881_4_1786983899545","view",1,11,,"category_browse","2026-08-04T10:55:02.107Z"
"int_1786983861504_tzsadjo4w","6a833397cee036cbf121a879","68ca54d976a72c2aed452e87","sess_21a879_0_1786983861291","view",1,31,,"category_browse","2026-07-26T14:42:52.401Z"
"int_1786983861291_4nqe5irs8","6a833397cee036cbf121a879","68ca54d976a72c2aed452eaa","sess_21a879_0_1786983861291","view",1,223,,"search","2026-07-26T14:43:15.615Z"
"int_1786983861581_befqoejgb","6a833397cee036cbf121a879","68ca54d976a72c2aed452f7f","sess_21a879_0_1786983861291","view",1,101,,"recommendation","2026-07-26T14:43:42.113Z"
"int_1786983861359_nxrpjwrp1","6a833397cee036cbf121a879","68ca54d976a72c2aed452eaa","sess_21a879_0_1786983861291","like",3,0,,"product_detail","2026-07-26T14:43:43.495Z"
"int_1786983861716_98xc5qo4y","6a833397cee036cbf121a879","68ca54d976a72c2aed452e77","sess_21a879_0_1786983861291","view",1,239,,"recommendation","2026-07-26T14:44:24.355Z"
"int_1786983861648_xk5p6274z","6a833397cee036cbf121a879","68ca54d976a72c2aed452f7f","sess_21a879_0_1786983861291","add_to_cart",5,0,,"product_detail","2026-07-26T14:45:33.340Z"
"int_1786983861790_9vd0oe8r2","6a833397cee036cbf121a879","68ca54d976a72c2aed452e77","sess_21a879_0_1786983861291","add_to_cart",5,0,,"product_detail","2026-07-26T14:45:44.609Z"
"int_1786983862003_7vp6bddtq","6a833397cee036cbf121a879","68ca54d976a72c2aed452fd9","sess_21a879_1_1786983861860","view",1,35,,"category_browse","2026-07-30T15:31:19.631Z"
"int_1786983861931_o86gt2jzk","6a833397cee036cbf121a879","68ca54d976a72c2aed452fd2","sess_21a879_1_1786983861860","view",1,31,,"category_browse","2026-07-30T15:31:23.995Z"
"int_1786983861861_6lgtdujql","6a833397cee036cbf121a879","68ca54d976a72c2aed452e79","sess_21a879_1_1786983861860","view",1,201,,"search","2026-07-30T15:31:31.124Z"
"int_1786983862242_2vefigvpi","6a833397cee036cbf121a879","68ca54d976a72c2aed452ea9","sess_21a879_2_1786983862095","view",1,38,,"category_browse","2026-08-02T15:32:32.842Z"
"int_1786983862096_r02izvkp5","6a833397cee036cbf121a879","68ca54d976a72c2aed452e92","sess_21a879_2_1786983862095","view",1,30,,"category_browse","2026-08-02T15:32:36.095Z"
"int_1786983862165_nmnmteuod","6a833397cee036cbf121a879","68ca54d976a72c2aed452e75","sess_21a879_2_1786983862095","view",1,40,,"category_browse","2026-08-02T15:33:49.110Z"
"int_1786983862315_897f9eaf6","6a833397cee036cbf121a879","68ca54d976a72c2aed452fd9","sess_21a879_2_1786983862095","view",1,40,,"category_browse","2026-08-02T15:34:25.737Z"
"int_1786983862384_cm7uxzsqr","6a833397cee036cbf121a879","68ca54d976a72c2aed452ea0","sess_21a879_3_1786983862384","view",1,10,,"category_browse","2026-08-03T15:55:28.049Z"
"int_1786983862453_ppxje7php","6a833397cee036cbf121a879","68ca54d976a72c2aed452e7b","sess_21a879_3_1786983862384","view",1,24,,"category_browse","2026-08-03T15:55:47.206Z"
"int_1786983862643_tebq0mgt3","6a833397cee036cbf121a879","68ca54d976a72c2aed452f0b","sess_21a879_3_1786983862384","view",1,16,,"category_browse","2026-08-03T15:56:41.877Z"
"int_1786983862528_9ps20fioj","6a833397cee036cbf121a879","68ca54d976a72c2aed452e92","sess_21a879_3_1786983862384","view",1,19,,"category_browse","2026-08-03T15:56:52.644Z"
"int_1786983862854_3lko6ftnm","6a833397cee036cbf121a879","68ca54d976a72c2aed452e79","sess_21a879_4_1786983862711","view",1,75,,"search","2026-08-05T16:54:08.982Z"
"int_1786983934776_bgcn3cnal","6a833398cee036cbf121a887","68ca54d976a72c2aed452f64","sess_21a887_0_1786983934776","view",1,32,,"category_browse","2026-07-26T17:51:01.940Z"
"int_1786983934847_ufqysblrb","6a833398cee036cbf121a887","68ca54d976a72c2aed452f0d","sess_21a887_0_1786983934776","view",1,19,,"category_browse","2026-07-26T17:52:50.002Z"
"int_1786983934916_tzyciatv3","6a833398cee036cbf121a887","68ca54d976a72c2aed452eb9","sess_21a887_1_1786983934915","view",1,14,,"category_browse","2026-07-28T18:38:53.117Z"
"int_1786983934988_y4rexmwep","6a833398cee036cbf121a887","68ca54d976a72c2aed452f02","sess_21a887_1_1786983934915","view",1,19,,"category_browse","2026-07-28T18:39:29.766Z"
"int_1786983935127_3qjqf7uuw","6a833398cee036cbf121a887","68ca54d976a72c2aed452ede","sess_21a887_2_1786983935055","view",1,27,,"category_browse","2026-07-29T19:03:01.761Z"
"int_1786983935055_3yety0jst","6a833398cee036cbf121a887","68ca54d976a72c2aed452e7d","sess_21a887_2_1786983935055","view",1,24,,"category_browse","2026-07-29T19:04:14.195Z"
"int_1786983935195_gjrt2rmpo","6a833398cee036cbf121a887","68ca54d976a72c2aed452f0d","sess_21a887_2_1786983935055","view",1,31,,"category_browse","2026-07-29T19:04:55.308Z"
"int_1786983935267_ahgbyebz1","6a833398cee036cbf121a887","68ca54d976a72c2aed452f23","sess_21a887_2_1786983935055","view",1,32,,"category_browse","2026-07-29T19:05:21.254Z"
"int_1786983935336_2msc1ozkq","6a833398cee036cbf121a887","68ca54d976a72c2aed452f0d","sess_21a887_3_1786983935335","view",1,26,,"category_browse","2026-08-01T19:07:55.819Z"
"int_1786983935406_j6zi74u4s","6a833398cee036cbf121a887","68ca54d976a72c2aed452ee8","sess_21a887_3_1786983935335","view",1,189,,"search","2026-08-01T19:10:02.996Z"
"int_1786983935479_pjq1j8wo4","6a833398cee036cbf121a887","68ca54d976a72c2aed452eb9","sess_21a887_4_1786983935478","view",1,8,,"category_browse","2026-08-03T19:47:55.201Z"
"int_1786983912512_6we90co5h","6a833398cee036cbf121a883","68ca54d976a72c2aed452fe7","sess_21a883_0_1786983912303","view",1,32,,"category_browse","2026-07-26T20:36:51.728Z"
"int_1786983912373_605pbnk31","6a833398cee036cbf121a883","68ca54d976a72c2aed452f57","sess_21a883_0_1786983912303","view",1,107,,"recommendation","2026-07-26T20:38:14.476Z"
"int_1786983912303_jb0t88lbd","6a833398cee036cbf121a883","68ca54d976a72c2aed452eb5","sess_21a883_0_1786983912303","view",1,25,,"category_browse","2026-07-26T20:38:15.055Z"
"int_1786983912443_nq5962f9l","6a833398cee036cbf121a883","68ca54d976a72c2aed452f57","sess_21a883_0_1786983912303","search_click",2,0,,"product_detail","2026-07-26T20:38:22.152Z"
"int_1786983912999_5dq1dj0bo","6a833398cee036cbf121a883","68ca54d976a72c2aed452e63","sess_21a883_1_1786983912580","view",1,12,,"category_browse","2026-07-30T21:32:11.243Z"
"int_1786983912854_48tbmg5wo","6a833398cee036cbf121a883","68ca54d976a72c2aed452ef0","sess_21a883_1_1786983912580","view",1,205,,"recommendation","2026-07-30T21:32:20.475Z"
"int_1786983912922_g664kwoev","6a833398cee036cbf121a883","68ca54d976a72c2aed452ef0","sess_21a883_1_1786983912580","search_click",2,0,,"product_detail","2026-07-30T21:32:49.312Z"
"int_1786983912717_o13i8i7g6","6a833398cee036cbf121a883","68ca54d976a72c2aed452fd3","sess_21a883_1_1786983912580","view",1,35,,"category_browse","2026-07-30T21:33:19.921Z"
"int_1786983912786_ppwctwlhd","6a833398cee036cbf121a883","68ca54d976a72c2aed452e90","sess_21a883_1_1786983912580","view",1,16,,"category_browse","2026-07-30T21:33:51.790Z"
"int_1786983912580_g7dmvfvst","6a833398cee036cbf121a883","68ca54d976a72c2aed452f57","sess_21a883_1_1786983912580","view",1,192,,"recommendation","2026-07-30T21:34:19.451Z"
"int_1786983912648_d178vwms5","6a833398cee036cbf121a883","68ca54d976a72c2aed452f57","sess_21a883_1_1786983912580","search_click",2,0,,"product_detail","2026-07-30T21:34:44.118Z"
"int_1786983913313_4wxtu457y","6a833398cee036cbf121a883","68ca54d976a72c2aed452fac","sess_21a883_2_1786983913075","view",1,45,,"category_browse","2026-08-02T21:48:29.310Z"
"int_1786983913381_4gai4prbe","6a833398cee036cbf121a883","68ca54d976a72c2aed452f58","sess_21a883_2_1786983913075","view",1,8,,"category_browse","2026-08-02T21:48:42.930Z"
"int_1786983913457_26fdqhbwc","6a833398cee036cbf121a883","68ca54d976a72c2aed452ef0","sess_21a883_2_1786983913075","view",1,234,,"recommendation","2026-08-02T21:49:27.822Z"
"int_1786983913525_at2o8xg87","6a833398cee036cbf121a883","68ca54d976a72c2aed452ef0","sess_21a883_2_1786983913075","search_click",2,0,,"product_detail","2026-08-02T21:49:35.244Z"
"int_1786983913075_lu3s1kqtd","6a833398cee036cbf121a883","68ca54d976a72c2aed452f41","sess_21a883_2_1786983913075","view",1,95,,"search","2026-08-02T21:49:58.592Z"
"int_1786983913171_unyt61tjn","6a833398cee036cbf121a883","68ca54d976a72c2aed452f41","sess_21a883_2_1786983913075","search_click",2,0,,"product_detail","2026-08-02T21:50:11.608Z"
"int_1786983913238_l1n2d6k5j","6a833398cee036cbf121a883","68ca54d976a72c2aed452f41","sess_21a883_2_1786983913075","add_to_cart",5,0,,"product_detail","2026-08-02T21:51:28.632Z"
"int_1786983913879_t70rihhmn","6a833398cee036cbf121a883","68ca54d976a72c2aed452eb9","sess_21a883_3_1786983913609","view",1,34,,"category_browse","2026-08-06T21:59:45.274Z"
"int_1786983913811_ssos9ibra","6a833398cee036cbf121a883","68ca54d976a72c2aed452e7a","sess_21a883_3_1786983913609","view",1,36,,"category_browse","2026-08-06T22:00:46.894Z"
"int_1786983883984_fin2lu5qu","6a833397cee036cbf121a87d","68ca54d976a72c2aed452edc","sess_21a87d_0_1786983883984","view",1,177,,"recommendation","2026-07-27T11:29:53.349Z"
"int_1786983884053_m9589yyhn","6a833397cee036cbf121a87d","68ca54d976a72c2aed452ede","sess_21a87d_0_1786983883984","view",1,41,,"category_browse","2026-07-27T11:30:02.490Z"
"int_1786983884285_2cf6f1b70","6a833397cee036cbf121a87d","68ca54d976a72c2aed452f44","sess_21a87d_1_1786983884124","view",1,9,,"category_browse","2026-07-29T11:41:52.884Z"
"int_1786983884213_bddpqm2oe","6a833397cee036cbf121a87d","68ca54d976a72c2aed452e7d","sess_21a87d_1_1786983884124","view",1,37,,"category_browse","2026-07-29T11:42:27.656Z"
"int_1786983927348_ndqmon81d","6a833398cee036cbf121a885","68ca54d976a72c2aed452ee8","sess_21a885_0_1786983927278","view",1,79,,"search","2026-07-29T07:01:37.936Z"
"int_1786983927424_jd8ehreff","6a833398cee036cbf121a885","68ca54d976a72c2aed452ee8","sess_21a885_0_1786983927278","like",3,0,,"product_detail","2026-07-29T07:01:46.156Z"
"int_1786983927279_5x5lsas35","6a833398cee036cbf121a885","68ca54d976a72c2aed452f44","sess_21a885_0_1786983927278","view",1,42,,"category_browse","2026-07-29T07:02:43.588Z"
"int_1786983927573_bv80mimn6","6a833398cee036cbf121a885","68ca54d976a72c2aed452eac","sess_21a885_1_1786983927494","view",1,156,,"recommendation","2026-08-02T07:45:22.860Z"
"int_1786983927645_bpta6danx","6a833398cee036cbf121a885","68ca54d976a72c2aed452eac","sess_21a885_1_1786983927494","search_click",2,0,,"product_detail","2026-08-02T07:45:48.600Z"
"int_1786983927495_yl8confqo","6a833398cee036cbf121a885","68ca54d976a72c2aed452f32","sess_21a885_1_1786983927494","view",1,26,,"category_browse","2026-08-02T07:45:52.364Z"
"int_1786983927800_8doe4m4wv","6a833398cee036cbf121a885","68ca54d976a72c2aed452e9f","sess_21a885_2_1786983927717","view",1,35,,"category_browse","2026-08-06T07:51:50.241Z"
"int_1786983927718_re0pmvvuj","6a833398cee036cbf121a885","68ca54d976a72c2aed452f02","sess_21a885_2_1786983927717","view",1,40,,"category_browse","2026-08-06T07:52:56.063Z"
"int_1786983927953_276eiqtvs","6a833398cee036cbf121a885","68ca54d976a72c2aed452eb6","sess_21a885_3_1786983927875","view",1,45,,"category_browse","2026-08-10T08:37:26.652Z"
